"499","Trevor Etienne","RB","CAR","17","0.4","1.2","-2","3.3","3.9","1.7","0","1.6","0","0","0.2","0","1.4","BYE","0","0","0","0","0.7","11.7"
"500","Najee Harris","RB","LAC","3","2","6.8","2.8","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","3.9","11.6"
"501","Ryan Miller","WR","NYG","13","0","9","0","0","0","0","2.4","0","-","0","0","0","0","0","-","-","-","-","0.9","11.4"
"502","Chris Oladokun","QB","KC","3","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","5.1","7.7","-1.7","3.7","11.2"
"502","Dylan Drummond","WR","ATL","9","-","-","-","-","BYE","-","-","0","0","-","-","4.8","1.3","5.1","0","0","0","0","1.2","11.2"
"504","Josiah Deguara","TE","ARI","12","-","0","-","-","-","-","0","BYE","0","0","0","1.6","0","0","0","0","0","9.5","0.9","11.1"
"505","Kylen Granson","TE","PHI","17","1.1","1.5","0","0","0","0","0","0","BYE","0","1.4","0","0","0","0","0","0","7","0.6","11"
"506","Kene Nwangwu","RB","NYJ","10","0","-","-","-","-","0","0","-","BYE","6","0","0","-","0","-","0","3.1","1.8","1.1","10.9"
"506","Phil Mafah","RB","DAL","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","10.9","10.9","10.9"
"508","Andy Dalton","QB","CAR","4","-","-","-0.1","6.3","-","-","2.2","2.1","-","-","-","-","-","BYE","-","-","-","-","2.6","10.5"
"509","Ronnie Bell","WR","NO","2","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","10.3","5.2","10.3"
"509","Robbie Chosen","WR","FA","3","-","-","-","-","-","-","7.6","-","-","2.7","0","-","-","-","-","-","-","-","3.4","10.3"
"511","Hassan Haskins","RB","LAC","13","0","0","0","0","2.5","3.3","2.5","-","0","0","-","BYE","-","0","-","1.4","0","0.3","0.8","10"
"512","Kenny Pickett","QB","LV","6","-","-","-","-","-","-","-1.7","BYE","-","0","-","-","-","8.5","2.3","-","0.6","0","1.6","9.7"
"513","Braxton Berrios","WR","HOU","4","-","-","-","-","-","BYE","0.9","8.8","0","0","-","-","-","-","-","-","-","-","2.4","9.7"
"513","Brittain Brown","RB","CHI","2","-","-","-","-","BYE","-","-","-","9.7","-","-","-","-","-","0","-","-","-","4.9","9.7"
"515","DJ Giddens","RB","IND","9","4.1","0","0.3","0","2.2","0","0","-","-","-","BYE","-","-","-","-","-","0","3","1.1","9.6"
"515","Zamir White","RB","LV","5","0.8","3.3","3.3","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.2","2","1.9","9.6"
"517","Cedrick Wilson Jr.","WR","MIA","10","-","-","-","-","-","-","-","1.2","1.7","0","0","BYE","2.6","0","0","2.1","1.8","0","0.9","9.4"
"518","Corey Kiner","RB","ARI","4","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","1.1","3.2","0.2","4.8","2.3","9.3"
"519","A.J. Dillon","RB","PHI","7","1","1.9","0","1.7","1.2","2","-","-","BYE","-","-","-","-","-","-","-","-","1.3","1.3","9.1"
"519","Eric Saubert","TE","SEA","11","0","0","2.2","0","0","0","0","BYE","-","-","-","-","-","-","1.9","2","0","3","0.8","9.1"
"521","Kaleb Johnson","RB","PIT","10","-0.2","0.1","-","2.2","BYE","1.5","-","-","2.3","0.3","1.5","-","0.3","0.4","0.4","-","-","-","0.9","8.8"
"521","Ty Chandler","RB","MIN","3","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2.4","6.4","2.9","8.8"
"523","Brenden Bates","TE","CLE","9","-","-","-","0","4.3","-","0","-","BYE","-","0","0","-","-","0","0","2.9","1.6","1","8.8"
"524","Albert Okwuegbunam Jr.","TE","LV","1","-","-","-","-","8.6","-","-","BYE","-","-","-","-","-","-","-","-","-","-","8.6","8.6"
"525","Jalin Hyatt","WR","NYG","8","-","-","0","0","0","4.7","0","-","0","-","3.8","-","-","BYE","0","-","-","-","1.1","8.5"
"526","Max Brosmer","QB","MIN","7","-","-","1.2","-","-0.1","BYE","-","0.5","-","-","-","-","0.9","-","-","1.8","3.6","0.3","1.2","8.2"
"526","Dee Eskridge","WR","MIA","13","1.9","1.8","0","0","0","0","4.5","0","0","-","-","BYE","0","0","0","0","-","-","0.6","8.2"
"528","British Brooks","RB","HOU","13","-","-","-","0","1.5","BYE","0","0","0","0","-","0","0","0","0","0","0","6.3","0.6","7.8"
"529","Austin Trammell","WR","JAC","6","-","-","-","-","-","-","-","BYE","0","5.3","2.3","0","0","0","-","-","-","-","1.3","7.6"
"529","Tom Kennedy","WR","DET","6","-","-","-","-","-","-","-","BYE","-","-","-","-","7.6","0","0","0","0","0","1.3","7.6"
"529","Devin Culp","TE","TB","11","-","-","-","0","0","0","0","0","BYE","0","0","0","0","0","7.6","-","-","-","0.7","7.6"
"532","Keleki Latu","TE","BUF","5","-","-","-","-","-","-","BYE","-","-","-","1.4","0","0","-","-","-","0","6.1","1.5","7.5"
"533","Cam Akers","RB","SEA","4","-","-","1.9","-","5.3","-","-","BYE","-","-","-","-","-","-","-","-","0","0","1.8","7.2"
"534","Xavier Restrepo","WR","TEN","2","-","-","-","-","-","-","-","-","-","BYE","-","4.6","2.5","-","-","-","-","-","3.6","7.1"
"535","Mason Kinsey","WR","TEN","10","-","-","-","-","-","-","0","0","0","BYE","2.4","0","-","0","0","0","4.4","0","0.7","6.8"
"535","Dareke Young","WR","SEA","9","-","0","2.2","0","4.6","0","0","BYE","-","-","-","-","-","-","-","0","0","0","0.8","6.8"
"537","Khalil Herbert","RB","NYJ","5","-","-","-","-","0","-","-","-","BYE","-","-","-","-","0","0.5","-","0.5","5.6","1.3","6.6"
"538","Durham Smythe","TE","CHI","17","0","0","0","0","BYE","0","0","0","0","0","1.8","1.4","0","1.2","0","0","2.1","0","0.4","6.5"
"539","Evan Hull","RB","NO","6","-","-","-","-","-","-","-","-","-","-","BYE","-","1.5","2","1.2","0.3","0.3","1.1","1.1","6.4"
"539","Tahj Brooks","RB","CIN","12","0","0","1.7","0","-","-","0","0","0.1","BYE","0.5","0.5","-","-","0","0.7","2.9","-","0.5","6.4"
"541","Deven Thompkins","WR","ATL","7","-","-","-","-","BYE","0","-","-","-","-","-","-","4.8","1.4","0","0","0","0","0.9","6.2"
"542","Jalen Brooks","WR","ARI","6","-","-","-","-","0","-","-","BYE","-","-","-","-","-","5.2","0.9","0","0","0","1","6.1"
"542","KhaDarel Hodge","WR","ATL","12","0","0","0","-","BYE","0","0","6.1","0","0","0","0","-","-","0","-","-","0","0.5","6.1"
"544","Ben Sims","TE","MIN","9","-","-","-","-","-","0","-","-","-","0","-","0","0","1.9","0","0","1.3","2.8","0.7","6"
"544","Charlie Jones","WR","CIN","14","0","0","0","0","0","0","0","0","6","BYE","0","0","0","0","0","-","-","-","0.4","6"
"544","Justin Watson","WR","HOU","3","4.7","1.3","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","2","6"
"547","James Mitchell","TE","CAR","5","-","-","-","3.7","2.1","0","-","-","-","-","-","-","0","BYE","-","-","-","0","1.2","5.8"
"548","Cooper Rush","QB","BAL","4","-","-0.4","-","2.1","4.2","-0.1","BYE","-","-","-","-","-","-","-","-","-","-","-","1.4","5.7"
"549","Tai Felton","WR","MIN","14","0","-","1.9","0","0","BYE","0","0","0","-","0","0","0","2","0","1.6","-","0","0.4","5.5"
"550","Tyler Goodson","RB","IND","11","-","-","0.6","1","-","-","-","0.2","1.8","0.4","BYE","0","0","0","0","0.9","-","0.3","0.5","5.2"
"551","Trent Sherfield Sr.","WR","NE","12","1.3","1.3","0","0","2.5","0","0","0","0","0","-","-","-","0","0","-","-","-","0.4","5.1"
"552","Shane Zylstra","TE","DET","5","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","5","0","0","1","5"
"553","Reggie Gilliam","RB","BUF","17","0","0","0","0","0","0","BYE","0","0","0","0","1.2","0","0","0","0","0","3.6","0.3","4.8"
"553","Tip Reiman","TE","ARI","5","2","0","2.8","0","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","1","4.8"
"555","Aidan O'Connell","QB","LV","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","4.8","4.8","4.8"
"556","Tahj Washington","WR","MIA","6","-","-","-","-","0","-","-","-","0.1","0","0","BYE","-","-","-","-","0","4.6","0.8","4.7"
"557","Jordan Watkins","WR","SF","5","-","-","-","-","-","-","-","1.7","2.9","0","-","-","-","BYE","0","0","-","-","0.9","4.6"
"557","Ronnie Rivers","RB","LAR","7","-","-","-","-","-","-","0","BYE","-","-","-","-","0","4.1","0","0","0.5","0","0.7","4.6"
"557","Devin Duvernay","WR","CHI","17","0","0","0","0","BYE","0","0","1.2","0","0","0","0","0","3.4","0","0","0","0","0.3","4.6"
"560","Beaux Collins","WR","NYG","9","0","0","0","0","1.7","0","0","2.8","0","-","-","-","-","BYE","-","-","-","-","0.5","4.5"
"561","Tay Martin","WR","FA","3","-","-","-","2.4","1.9","0","-","-","-","-","-","-","-","-","-","-","-","-","1.4","4.3"
"562","Nikko Remigio","WR","KC","14","0","3.1","1.1","0","0","0","0","0","0","BYE","0","0","0","-","0","0","-","-","0.3","4.2"
"562","Clyde Edwards-Helaire","RB","FA","2","-","-","-","-","-","-","-","-","0.5","-","-","3.7","-","-","-","-","-","-","2.1","4.2"
"564","Julius Chestnut","RB","TEN","17","0.2","0","2.6","0","0.3","0","0","0.5","0","BYE","0","0.3","0","0","0","0.1","0","0","0.2","4"
"564","Britain Covey","WR","PHI","6","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","0","0","0","4","0.7","4"
"564","Nathan Carter","RB","ATL","4","-","0","2.6","-","BYE","-","-","1.4","-","-","-","-","-","-","-","-","-","0","1","4"
"564","Jared Wayne","WR","HOU","1","-","-","-","-","-","BYE","-","4","-","-","-","-","-","-","-","-","-","-","4","4"
"564","Jake Bobo","WR","SEA","11","-","0","0","2.7","0","0","1.3","BYE","-","-","-","0","-","0","0","-","0","0","0.4","4"
"569","Shane Buechele","QB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.9","3.9","3.9"
"570","Tucker Fisk","TE","LAC","10","-","-","0","0","0","0","0","0","2.2","1.7","0","BYE","0","-","-","-","-","-","0.4","3.9"
"571","Colson Yankoff","TE","WAS","14","0","0","0","0","0","0","0","-","-","0","1.4","BYE","2.4","0","0","-","0","0","0.3","3.8"
"572","Dylan Laube","RB","LV","17","0","3.7","0.2","0","0","0","1.4","BYE","0","0","0","0","0","0","0.4","0","0","-2","0.2","3.7"
"572","Zaire Mitchell-Paden","TE","NO","8","0","0","0","0","1.3","0","-","-","-","2.4","BYE","0","-","-","-","-","-","-","0.5","3.7"
"574","Dameon Pierce","RB","KC","5","0.5","-","-","-","2.1","-","-","0","-","0","-","-","-","-","-","-","-","1","0.7","3.6"
"575","Jonathan Mingo","WR","DAL","6","-","-","-","-","-","-","-","-","-","BYE","-","0","-","0","3.5","0","0","0","0.6","3.5"
"575","Jakobie Keeney-James","WR","GB","1","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","3.5","3.5","3.5"
"575","Lucas Krull","TE","DEN","4","1.6","0","1.9","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","0.9","3.5"
"578","Jelani Woods","TE","NYJ","6","-","0","-","-","-","-","-","0","BYE","-","-","-","-","-","0","0","1.4","2","0.6","3.4"
"578","Ben Yurosek","TE","MIN","12","0","0","0","-","-","BYE","0","1.5","0","0","0","-","-","-","0","0","0","1.9","0.3","3.4"
"580","Alex Bachman","WR","LV","13","0","0","0","-","1.9","0","0","BYE","0","0","-","0","0","-","-","1.3","0","0","0.2","3.2"
"580","Velus Jones Jr.","WR","SEA","6","0","-","0","0","0","-","-","BYE","-","-","-","-","-","3.2","0","-","-","-","0.5","3.2"
"582","Sal Cannella","TE","CLE","2","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","3.1","0","1.6","3.1"
"583","Moliki Matavao","TE","NO","6","0","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","3","0","0.5","3"
"584","Clayton Tune","QB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.7","3.7","1.5","3"
"585","Teddy Bridgewater","QB","TB","4","-","-","-","-","-","-","-0.1","0","BYE","-","-0.1","3.1","-","-","-","-","-","-","0.7","2.9"
"586","Andre Baccellia","WR","ARI","5","-","-","-","-","-","-","-","BYE","-","-","1.5","0","0","1.3","0","-","-","-","0.6","2.8"
"587","David Moore","WR","CAR","4","0","0","1.5","1.2","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.7","2.7"
"587","Ross Dwelley","TE","FA","10","-","-","0","0","0","0","0","-","-","0","0","0","1.3","1.4","-","-","-","-","0.3","2.7"
"587","Harrison Bryant","TE","HOU","12","-","0","0","0","1.5","BYE","0","0","1.2","0","-","-","-","-","0","0","0","0","0.2","2.7"
"587","Cam Grandy","TE","CIN","5","-","-","1.6","0","-","-","0","-","-","BYE","-","-","-","-","0","1.1","-","-","0.5","2.7"
"591","Will Mallory","TE","IND","2","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","2.6","-","1.3","2.6"
"591","Anthony Gould","WR","IND","11","0","0","0","0","0","0","1.3","0","-","-","BYE","0","0","1.3","-","-","-","-","0.2","2.6"
"593","Tyson Bagent","QB","CHI","3","-","1.8","-","-","BYE","-","-","-","0.8","-","0","-","-","-","-","-","-","-","0.9","2.6"
"594","D'Ernest Johnson","RB","NE","6","-","-","-","-","-","-","0","-","-","0.1","0.6","-","-","BYE","-","0","0.5","1.3","0.4","2.5"
"594","Tim Jones","WR","JAC","4","0","0","-","-","-","-","-","BYE","2.5","0","-","-","-","-","-","-","-","-","0.6","2.5"
"596","Blake Whiteheart","TE","CLE","16","0","0","0","0","0","1","1.4","0","BYE","0","-","0","0","0","0","0","0","0","0.2","2.4"
"596","Jalen Royals","WR","KC","7","-","-","-","0","0","0","0","-","-","BYE","-","-","-","-","-","0","0","2.4","0.3","2.4"
"598","Anthony Richardson Sr.","QB","IND","2","-","-","-0.1","-","2.3","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.1","2.2"
"599","Pharaoh Brown","TE","ARI","7","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0","2.1","0","-","0","0.3","2.1"
"599","DeeJay Dallas","RB","JAC","5","-","-","-","-","0","0","-","BYE","-","-","-","-","-","-","-","0","2.1","0","0.4","2.1"
"599","Payne Durham","TE","TB","17","0","0","0","0","0","0","0","0","BYE","0","0","0","2.1","0","0","0","0","0","0.1","2.1"
"599","Joshua Dobbs","QB","NE","4","-","-","-","-0.2","-","-","0.3","-","-","-","-","-","-","BYE","-","-","1.1","0.9","0.5","2.1"
"599","Patrick Ricard","RB","BAL","12","-","-","-","-","-","0","BYE","0","0","0.3","0","0","0","0","0","0","0","1.8","0.2","2.1"
"604","Quentin Skinner","WR","NYJ","1","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","2","2","2"
"604","Jacardia Wright","RB","SEA","1","-","-","2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2","2"
"606","Brandon Allen","QB","TEN","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.9","1.9","1.9"
"607","Bryce Oliver","WR","TEN","3","1.8","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0.6","1.8"
"608","Roschon Johnson","RB","CHI","6","-","0","0","0","BYE","0.6","1.1","-","-","-","0","-","-","-","-","-","-","-","0.3","1.7"
"608","Chris Manhertz","TE","NYG","17","0","0","1.7","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0.1","1.7"
"610","Derius Davis","WR","LAC","11","0.3","0","-1.8","-","-","-","0","0","0","1.3","0","BYE","0","0","-","-","-","1.7","0.1","1.5"
"611","Jared Wiley","TE","KC","4","-","-","-","-","-","-","-","-","-","BYE","-","-","1.4","-","-","0","0","0","0.4","1.4"
"612","Zach Wilson","QB","MIA","4","1.6","-","-","-","-","-","-","0","-","-","-","BYE","-","-0.2","-","-","-","0","0.3","1.4"
"613","Drake Dabney","TE","GB","2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","1.3","0.7","1.3"
"613","Samori Toure","WR","NO","1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","1.3","1.3","1.3"
"613","Carter Runyon","TE","LV","11","-","-","-","-","0","0","1.3","BYE","0","-","0","0","0","0","-","0","0","0","0.1","1.3"
"616","Robert Tonyan","TE","KC","16","0","0","0","0","0","0","0","0","0","BYE","1.1","0","0","0","0","0","-","0","0.1","1.1"
"616","Jacob Saylors","RB","DET","11","0","0","0","1.1","0","-","0","BYE","0","-","0","0","-","0","-","0","-","-","0.1","1.1"
"616","Josh Williams","RB","TB","2","-","-","-","-","0","-","-","1.1","BYE","-","-","-","-","-","-","-","-","-","0.6","1.1"
"619","Jack Westover","TE","NE","17","0","0","0","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","1","0.1","1"
"620","Amar Johnson","RB","LAC","1","-","-","-","-","-","-","-","-","-","-","0.8","BYE","-","-","-","-","-","-","0.8","0.8"
"621","Kalel Mullings","RB","TEN","5","-","-","-","-","-","-","-","-","-","BYE","-","0","0","-","0.3","0","0.4","-","0.1","0.7"
"622","Gardner Minshew II","QB","KC","4","-","-","-","-0.3","-","-","-0.3","-","-","BYE","-","-","-","-","-0.1","1.4","-","-","0.2","0.7"
"623","Myles Gaskin","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","0.6","-","-","-","-","-","0.6","0.6"
"623","Owen Wright","RB","TB","3","-","-","-","-","-","0","-","-","BYE","-","0","0.6","-","-","-","-","-","-","0.2","0.6"
"625","Ke'Shawn Williams","WR","CIN","11","-","-","-","-","-","0","0","0","0","-2","0","0","0","-","-","0.1","1.5","0.9","0","0.5"
"626","Feleipe Franks","QB","ATL","12","0","-","-","0","BYE","0.2","-","0","0","0","0","0.2","0","0","-","0","-","0","0","0.4"
"626","Sione Vaki","RB","DET","8","-","-","0","-","-","-","-","BYE","0","0.4","-","-","0","0","0","-","0","0","0.1","0.4"
"626","Craig Reynolds","RB","NE","6","0","0.4","-","0","0","0","-","-","-","0","-","-","-","BYE","-","-","-","-","0.1","0.4"
"629","Kendall Milton","RB","FA","1","-","-","-","-","-","-","-","-","-","-","0.2","-","-","-","-","-","-","-","0.2","0.2"
"630","Malik Cunningham","QB","DET","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0.1","-","-","-","-","0.1","0.1"
"631","Drew Lock","QB","SEA","5","-","-","0.5","-","-","-","-","BYE","0","-0.4","-","-","0","0","-","-","-","-","0","0.1"
"632","Chandler Brayboy","WR","JAC","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","0","0"
"632","Jason Brownlee","WR","KC","6","0","0","0","-","0","0","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0"
"632","Gary Brightwell","RB","CIN","2","-","-","-","-","-","-","-","-","-","BYE","-","0","0","-","-","-","-","-","0","0"
"632","Alexander Mattison","RB","MIA","2","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","0","-","-","-","0","0"
"632","Isaac Guerendo","RB","SF","8","0","0","0","-","0","-","0","-","0","-","0","-","0","BYE","-","-","-","-","0","0"
"632","Nikola Kalinic","TE","CHI","2","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","-","-","0","0","0"
"632","Deion Hankins","RB","CHI","1","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"632","Giovanni Ricci","TE","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","0","0"
"632","Zach Horton","TE","DET","2","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","0","0","0"
"632","DJ Turner","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"632","DeAndre Carter","WR","CLE","5","0","0","0","0","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","0","0"
"632","Jashaun Corbin","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"632","Keilan Robinson","RB","NYJ","1","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","0","0"
"632","Chris Collier","RB","LV","1","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","-","0","0"
"632","Jordan Moore","WR","CIN","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","0","0"
"632","Thomas Fidone II","TE","NYG","2","-","-","-","-","-","-","0","-","0","-","-","-","-","BYE","-","-","-","-","0","0"
"632","Chris Blair","WR","ATL","3","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0","0","-","0","0"
"632","Travis Vokolek","TE","ARI","3","0","0","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Teagan Quitoriano","TE","ATL","15","0","0","0","0","BYE","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0"
"632","Jeshaun Jones","WR","MIN","1","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"632","Jimmy Holiday","WR","KC","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0"
"632","Tejhaun Palmer","WR","ARI","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0","0"
"632","Justin Shorter","WR","LV","5","0","-","0","0","-","0","0","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Jakob Johnson","RB","FA","7","0","0","0","-","-","-","-","-","-","-","0","0","0","0","-","-","-","-","0","0"
"632","Sean McKeon","TE","IND","1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0"
"632","CJ Dippre","TE","NE","2","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"632","Zach Davidson","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"632","Will Grier","QB","DAL","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","-","0","0"
"632","Coleman Owen","WR","IND","2","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","-","-","0","0"
"632","River Cracraft","WR","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"632","Jeremiah Webb","WR","NE","2","0","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","0"
"632","Keaontay Ingram","RB","KC","2","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","0","0","0"
"632","Maurice Alexander","WR","CHI","1","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"632","Bryson Green","WR","ARI","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","-","0","0"
"632","Steven Sims Jr.","WR","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"632","Russell Gage Jr.","WR","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Patrick Murtagh","TE","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Jeff Wilson Jr.","RB","FA","2","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"632","Kristian Wilkerson","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"632","Lawrence Cager","WR","WAS","1","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","0","0"
"632","Elijah Mitchell","RB","FA","1","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"632","Chase Edmonds","RB","WAS","3","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","0","-","0","-","0","0"
"632","Trey Sermon","RB","FA","3","-","-","-","0","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"632","Simi Fehoko","WR","ARI","7","-","-","0","0","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","0","0"
"632","Raheem Blackshear","RB","FA","1","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Brandon Smith","WR","PIT","1","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Malik Turner","WR","SF","3","-","-","0","-","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"632","Brett Rypien","QB","MIN","1","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Kaden Davis","WR","FA","2","-","-","0","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"632","Jordan James","RB","SF","2","-","-","0","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","0","0"
"632","Jalen Cropper","WR","FA","4","-","-","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Michael Burton","RB","DEN","1","-","-","-","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","0","0"
"632","Hayden Rucci","TE","SF","4","-","-","-","-","-","-","-","0","0","0","0","-","-","BYE","-","-","-","-","0","0"
"632","Stephen Carlson","TE","CHI","2","-","-","-","0","BYE","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Kenny Yeboah","TE","FA","1","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Jackson Meeks","WR","DET","2","-","-","-","0","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","0","0"
"632","Dalevon Campbell","WR","LAC","2","-","-","0","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"632","Nick Vannett","TE","LAR","5","-","-","-","0","0","-","-","BYE","0","-","-","-","-","0","-","-","-","0","0","0"
"632","Eric Gray","RB","NYG","3","-","-","-","-","-","-","0","-","-","-","-","0","-","BYE","-","-","0","-","0","0"
"632","Avery Williams","RB","FA","1","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Jacob Cowing","WR","SF","1","-","-","-","-","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"632","Quinton Bell","WR","MIA","5","-","-","-","-","-","-","0","-","-","0","-","BYE","-","-","-","0","0","0","0","0"
"632","Ja'Corey Brooks","WR","WAS","1","-","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"632","E.J. Jenkins","TE","PHI","2","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","-","0","-","-","0","0"
"632","Cade McDonald","WR","FA","1","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Lew Nichols III","RB","PIT","2","-","-","-","-","BYE","0","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"632","Laquon Treadwell","WR","IND","9","-","-","-","-","-","-","0","-","-","0","BYE","0","0","0","0","0","0","0","0","0"
"632","Parris Campbell","WR","DAL","1","-","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"632","Kye Robichaux","RB","DET","1","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Sincere McCormick","RB","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Princeton Fant","TE","FA","1","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"632","Marcedes Lewis","TE","FA","5","-","-","-","-","-","-","-","-","0","0","0","-","-","0","-","-","0","-","0","0"
